,Link,Brand,Model,Laptop Series,Part No,Processor Brand,Processor Model,Processor Core,RAM,RAM Type,Installed SSD Type,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Touch Screen,HDMI Port,LAN,Finger Print Sensor,Operating System,Color,Weight (Kg),Power Adapter,Warranty,Country Of Origin
691,https://www.ryans.com/hp-probook-450-g10-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-ips-display-silver-laptop,HP,HP ProBook 450 G10,ProBook,843Z5PA,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,Yes,Yes,Free-Dos,Silver,1.79,65,3,USA
692,https://www.ryans.com/hp-probook-450-g10-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-ips-display-silver-laptop,HP,HP ProBook 450 G10,ProBook,843Z5PA,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,Yes,Yes,Free-Dos,Silver,1.79,65,3,USA
693,https://www.ryans.com/lenovo-loq-gaming-15irh8-intel-core-i5-12450h-16gb-ram-512gb-ssd-15.6-inch-fhd-display-storm-grey-gaming-laptop,Lenovo,Lenovo LOQ Gaming 15IRH8,LOQ,82XV00SGLK,Intel,Core i5 12450H,8,16GB,DDR5,NVMe PCIe,Nvidia RTX 2050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Storm Grey,2.4,135,2,China
694,https://www.ryans.com/lenovo-loq-gaming-15irh8-intel-core-i5-12450h-16gb-ram-512gb-ssd-15.6-inch-fhd-display-storm-grey-gaming-laptop,Lenovo,Lenovo LOQ Gaming 15IRH8,LOQ,82XV00SGLK,Intel,Core i5 12450H,8,16GB,DDR5,NVMe PCIe,Nvidia RTX 2050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Storm Grey,2.4,135,2,China
695,https://www.ryans.com/lenovo-loq-gaming-15irh8-intel-core-i5-12450h-16gb-ram-512gb-ssd-15.6-inch-fhd-display-storm-grey-gaming-laptop,Lenovo,Lenovo LOQ Gaming 15IRH8,LOQ,82XV00SGLK,Intel,Core i5 12450H,8,16GB,DDR5,NVMe PCIe,Nvidia RTX 2050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Storm Grey,2.4,135,2,China
696,https://www.ryans.com/lenovo-ideapad-slim-5i-pro-16itl-6-intel-core-i5-11300h-16-inch-2.5k-wqxga-ips-display-storm-grey-laptop,Lenovo,Lenovo IdeaPad Slim 5i Pro 16ITL-6,IdeaPad,82L9009YIN,Intel,Core i5 11300H,4,16GB,DDR4,NVMe PCIe,Nvidia MX450 Graphics,Dedicated,2GB,16,2.5K WQXGA IPS LED Display,2560x1600,No,1,No,No,Win-11 Home,Storm Grey,1.9,95,3,China
697,https://www.ryans.com/lenovo-ideapad-slim-5i-pro-16itl-6-intel-core-i5-11300h-16-inch-2.5k-wqxga-ips-display-storm-grey-laptop,Lenovo,Lenovo IdeaPad Slim 5i Pro 16ITL-6,IdeaPad,82L9009YIN,Intel,Core i5 11300H,4,16GB,DDR4,NVMe PCIe,Nvidia MX450 Graphics,Dedicated,2GB,16,2.5K WQXGA IPS LED Display,2560x1600,No,1,No,No,Win-11 Home,Storm Grey,1.9,95,3,China
698,https://www.ryans.com/lenovo-ideapad-slim-5i-pro-16itl-6-intel-core-i5-11300h-16-inch-2.5k-wqxga-ips-display-storm-grey-laptop,Lenovo,Lenovo IdeaPad Slim 5i Pro 16ITL-6,IdeaPad,82L9009YIN,Intel,Core i5 11300H,4,16GB,DDR4,NVMe PCIe,Nvidia MX450 Graphics,Dedicated,2GB,16,2.5K WQXGA IPS LED Display,2560x1600,No,1,No,No,Win-11 Home,Storm Grey,1.9,95,3,China
699,https://www.ryans.com/lenovo-ideapad-gaming-3i-16iah7-intel-core-i5-12450h-16-inch-fhd-plus-wuxga-display-onyx-grey-gaming-laptop,Lenovo,Lenovo IdeaPad Gaming 3i 16IAH7,IdeaPad,82SA00B0IN,Intel,Core i5 12450H,8,16GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,16,FHD+ WUXGA Display,1920x1080,No,1,Yes,No,Win-11 Home,Onyx Grey,2.6,170,2,China
700,https://www.ryans.com/lenovo-ideapad-gaming-3i-16iah7-intel-core-i5-12450h-16-inch-fhd-plus-wuxga-display-onyx-grey-gaming-laptop,Lenovo,Lenovo IdeaPad Gaming 3i 16IAH7,IdeaPad,82SA00B0IN,Intel,Core i5 12450H,8,16GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,16,FHD+ WUXGA Display,1920x1080,No,1,Yes,No,Win-11 Home,Onyx Grey,2.6,170,2,China
701,https://www.ryans.com/lenovo-ideapad-gaming-3i-16iah7-intel-core-i5-12450h-16-inch-fhd-plus-wuxga-display-onyx-grey-gaming-laptop,Lenovo,Lenovo IdeaPad Gaming 3i 16IAH7,IdeaPad,82SA00B0IN,Intel,Core i5 12450H,8,16GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,16,FHD+ WUXGA Display,1920x1080,No,1,Yes,No,Win-11 Home,Onyx Grey,2.6,170,2,China
702,https://www.ryans.com/asus-tuf-gaming-f15-fx507zc4-intel-core-i5-12500h-8gb-ram-512gb-ssd-15.6-inch-fhd-display-mecha-gray-gaming-laptop,Asus,Asus TUF Gaming F15 FX507ZC4,TUF,FX507ZC4-HN081W,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Mecha Gray,2.2,200,2,Taiwan
703,https://www.ryans.com/asus-tuf-gaming-f15-fx507zc4-intel-core-i5-12500h-8gb-ram-512gb-ssd-15.6-inch-fhd-display-mecha-gray-gaming-laptop,Asus,Asus TUF Gaming F15 FX507ZC4,TUF,FX507ZC4-HN081W,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Mecha Gray,2.2,200,2,Taiwan
704,https://www.ryans.com/asus-tuf-gaming-f15-fx507zc4-intel-core-i5-12500h-8gb-ram-512gb-ssd-15.6-inch-fhd-display-mecha-gray-gaming-laptop,Asus,Asus TUF Gaming F15 FX507ZC4,TUF,FX507ZC4-HN081W,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Mecha Gray,2.2,200,2,Taiwan
705,https://www.ryans.com/lenovo-yoga-6-13abr8-amd-ryzen-7-7730u-16gb-ram-512gb-ssd-13.3-inch-fhd-plus-wuxga-ips-touch-display-dark-teal-laptop,Lenovo,Lenovo Yoga 6 13ABR8,Yoga,83B2005QLK,AMD,Ryzen 7 7730U,8,16GB,LPDDR4x,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,13.3,FHD+ WUXGA Display,1920x1200,Yes,1,No,Yes,Win-11 Home,Dark Teal,1.37,45,2,China
706,https://www.ryans.com/lenovo-yoga-6-13abr8-amd-ryzen-7-7730u-16gb-ram-512gb-ssd-13.3-inch-fhd-plus-wuxga-ips-touch-display-dark-teal-laptop,Lenovo,Lenovo Yoga 6 13ABR8,Yoga,83B2005QLK,AMD,Ryzen 7 7730U,8,16GB,LPDDR4x,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,13.3,FHD+ WUXGA Display,1920x1200,Yes,1,No,Yes,Win-11 Home,Dark Teal,1.37,45,2,China
707,https://www.ryans.com/lenovo-yoga-6-13abr8-amd-ryzen-7-7730u-16gb-ram-512gb-ssd-13.3-inch-fhd-plus-wuxga-ips-touch-display-dark-teal-laptop,Lenovo,Lenovo Yoga 6 13ABR8,Yoga,83B2005QLK,AMD,Ryzen 7 7730U,8,16GB,LPDDR4x,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,13.3,FHD+ WUXGA Display,1920x1200,Yes,1,No,Yes,Win-11 Home,Dark Teal,1.37,45,2,China
708,https://www.ryans.com/asus-tuf-gaming-f15-fx506he-intel-core-i5-11400h-graphite-black-gaming-laptop,Asus,Asus TUF Gaming F15 FX506HE,TUF,HN308W-FX506HE,Intel,Core i5 11400H,6,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Ti Graphics,Dedicated,4GB,15.6,FHD,1920x1080,No,1,Yes,No,Win-11 Home,Graphite Black,2.3,180,2,Taiwan
709,https://www.ryans.com/asus-tuf-gaming-f15-fx506he-intel-core-i5-11400h-graphite-black-gaming-laptop,Asus,Asus TUF Gaming F15 FX506HE,TUF,HN308W-FX506HE,Intel,Core i5 11400H,6,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Ti Graphics,Dedicated,4GB,15.6,FHD,1920x1080,No,1,Yes,No,Win-11 Home,Graphite Black,2.3,180,2,Taiwan
710,https://www.ryans.com/asus-tuf-gaming-f15-fx506he-intel-core-i5-11400h-graphite-black-gaming-laptop,Asus,Asus TUF Gaming F15 FX506HE,TUF,HN308W-FX506HE,Intel,Core i5 11400H,6,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Ti Graphics,Dedicated,4GB,15.6,FHD,1920x1080,No,1,Yes,No,Win-11 Home,Graphite Black,2.3,180,2,Taiwan
711,https://www.ryans.com/lenovo-ideapad-pro-5-16arp8-amd-ryzen-5-7535hs-16gb-ram-512gb-ssd-16-inch-2.5k-qhd-wqxga-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Pro 5 16ARP8,IdeaPad,83AS003ULK,AMD,Ryzen 5 7535HS,6,16GB,DDR5,NVMe PCIe,AMD Radeon 660M Graphics,Integrated,Shared,16,2.5K QHD WQXGA Display,2560x1600,No,1,No,No,Win-11 Home,Arctic Grey,1.93,100,2,China
712,https://www.ryans.com/lenovo-ideapad-pro-5-16arp8-amd-ryzen-5-7535hs-16gb-ram-512gb-ssd-16-inch-2.5k-qhd-wqxga-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Pro 5 16ARP8,IdeaPad,83AS003ULK,AMD,Ryzen 5 7535HS,6,16GB,DDR5,NVMe PCIe,AMD Radeon 660M Graphics,Integrated,Shared,16,2.5K QHD WQXGA Display,2560x1600,No,1,No,No,Win-11 Home,Arctic Grey,1.93,100,2,China
713,https://www.ryans.com/lenovo-ideapad-pro-5-16arp8-amd-ryzen-5-7535hs-16gb-ram-512gb-ssd-16-inch-2.5k-qhd-wqxga-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Pro 5 16ARP8,IdeaPad,83AS003ULK,AMD,Ryzen 5 7535HS,6,16GB,DDR5,NVMe PCIe,AMD Radeon 660M Graphics,Integrated,Shared,16,2.5K QHD WQXGA Display,2560x1600,No,1,No,No,Win-11 Home,Arctic Grey,1.93,100,2,China
714,https://www.ryans.com/hp-pavilion-15-eg3040tx-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-silver-laptop,HP,HP Pavilion 15-eg3040TX,Pavilion,9B309PA,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Nvidia MX550 Graphics,Dedicated,2GB,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.74,65,2,USA
715,https://www.ryans.com/hp-pavilion-15-eg3040tx-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-silver-laptop,HP,HP Pavilion 15-eg3040TX,Pavilion,9B309PA,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Nvidia MX550 Graphics,Dedicated,2GB,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.74,65,2,USA
716,https://www.ryans.com/hp-pavilion-15-eg3040tx-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-silver-laptop,HP,HP Pavilion 15-eg3040TX,Pavilion,9B309PA,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Nvidia MX550 Graphics,Dedicated,2GB,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.74,65,2,USA
717,https://www.ryans.com/asus-vivobook-15x-k3504va-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-cool-silver-laptop,Asus,Asus VivoBook 15X K3504VA,VivoBook,K3504VA-BQ340W,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Cool Silver,1.6,65,2,Taiwan
718,https://www.ryans.com/asus-vivobook-15x-k3504va-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-cool-silver-laptop,Asus,Asus VivoBook 15X K3504VA,VivoBook,K3504VA-BQ340W,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Cool Silver,1.6,65,2,Taiwan
719,https://www.ryans.com/asus-vivobook-15x-k3504va-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-cool-silver-laptop,Asus,Asus VivoBook 15X K3504VA,VivoBook,K3504VA-BQ340W,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Cool Silver,1.6,65,2,Taiwan
720,https://www.ryans.com/dell-inspiron-15-3530-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-carbon-black-laptop,Dell,Dell Inspiron 15 3530,Inspiron,IN35308JMPY001OGDDD,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Carbon Black,1.62,65,2,USA
721,https://www.ryans.com/dell-inspiron-15-3530-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-carbon-black-laptop,Dell,Dell Inspiron 15 3530,Inspiron,IN35308JMPY001OGDDD,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Carbon Black,1.62,65,2,USA
722,https://www.ryans.com/dell-inspiron-15-3530-intel-core-i7-1355u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-carbon-black-laptop,Dell,Dell Inspiron 15 3530,Inspiron,IN35308JMPY001OGDDD,Intel,Core i7 1355U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Carbon Black,1.62,65,2,USA
723,https://www.ryans.com/lenovo-ideapad-pro-5-16arp8-amd-ryzen-7-7735hs-16gb-ram-512gb-ssd-16-inch-2.5k-qhd-wqxga-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Pro 5 16ARP8,IdeaPad,83AS003VLK,AMD,Ryzen 7 7735HS,8,16GB,DDR5,NVMe PCIe,AMD Radeon 680M Graphics,Integrated,Shared,16,2.5K QHD WQXGA Display,2560x1600,No,1,No,No,Win-11 Home,Arctic Grey,1.93,100,2,China
724,https://www.ryans.com/lenovo-ideapad-pro-5-16arp8-amd-ryzen-7-7735hs-16gb-ram-512gb-ssd-16-inch-2.5k-qhd-wqxga-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Pro 5 16ARP8,IdeaPad,83AS003VLK,AMD,Ryzen 7 7735HS,8,16GB,DDR5,NVMe PCIe,AMD Radeon 680M Graphics,Integrated,Shared,16,2.5K QHD WQXGA Display,2560x1600,No,1,No,No,Win-11 Home,Arctic Grey,1.93,100,2,China
725,https://www.ryans.com/lenovo-ideapad-pro-5-16arp8-amd-ryzen-7-7735hs-16gb-ram-512gb-ssd-16-inch-2.5k-qhd-wqxga-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Pro 5 16ARP8,IdeaPad,83AS003VLK,AMD,Ryzen 7 7735HS,8,16GB,DDR5,NVMe PCIe,AMD Radeon 680M Graphics,Integrated,Shared,16,2.5K QHD WQXGA Display,2560x1600,No,1,No,No,Win-11 Home,Arctic Grey,1.93,100,2,China
726,https://www.ryans.com/gigabyte-gaming-g5-ke-intel-core-i5-12500h-15.6-inch-fhd-display-512gb-ssd-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 KE,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Max-Q Graphics,Dedicated,6GB,15.6,FHD,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,1.9,180,2,Taiwan
727,https://www.ryans.com/gigabyte-gaming-g5-ke-intel-core-i5-12500h-15.6-inch-fhd-display-512gb-ssd-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 KE,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Max-Q Graphics,Dedicated,6GB,15.6,FHD,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,1.9,180,2,Taiwan
728,https://www.ryans.com/gigabyte-gaming-g5-ke-intel-core-i5-12500h-15.6-inch-fhd-display-512gb-ssd-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 KE,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Max-Q Graphics,Dedicated,6GB,15.6,FHD,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,1.9,180,2,Taiwan
729,https://www.ryans.com/msi-cyborg-15-a12ve-intel-core-i5-12450h-15.6-inch-fhd-display-black-gaming-laptop,MSI,MSI Cyborg 15 A12VE,Cyborg,9S7-15K111-258 / A12VE-258BD-TB51245H16GXXDX11EMH,Intel,Core i5 12450H,8,16GB,DDR5,NVMe PCIe,Nvidia RTX 4050 Graphics,Dedicated,6GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Black,1.98,120,2,Taiwan
730,https://www.ryans.com/msi-cyborg-15-a12ve-intel-core-i5-12450h-15.6-inch-fhd-display-black-gaming-laptop,MSI,MSI Cyborg 15 A12VE,Cyborg,9S7-15K111-258 / A12VE-258BD-TB51245H16GXXDX11EMH,Intel,Core i5 12450H,8,16GB,DDR5,NVMe PCIe,Nvidia RTX 4050 Graphics,Dedicated,6GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Black,1.98,120,2,Taiwan
731,https://www.ryans.com/msi-cyborg-15-a12ve-intel-core-i5-12450h-15.6-inch-fhd-display-black-gaming-laptop,MSI,MSI Cyborg 15 A12VE,Cyborg,9S7-15K111-258 / A12VE-258BD-TB51245H16GXXDX11EMH,Intel,Core i5 12450H,8,16GB,DDR5,NVMe PCIe,Nvidia RTX 4050 Graphics,Dedicated,6GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Black,1.98,120,2,Taiwan
732,https://www.ryans.com/asus-tuf-gaming-f15-fx506he-intel-core-i7-11800h-8gb-ram-512gb-ssd-15.6-inch-fhd-display-graphite-black-gaming-laptop,Asus,Asus TUF Gaming F15 FX506HE,TUF,FX506HE-HN018W,Intel,Core i7 11800H,8,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Ti Graphics,Integrated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Graphite Black,2.3,180,2,Taiwan
733,https://www.ryans.com/asus-tuf-gaming-f15-fx506he-intel-core-i7-11800h-8gb-ram-512gb-ssd-15.6-inch-fhd-display-graphite-black-gaming-laptop,Asus,Asus TUF Gaming F15 FX506HE,TUF,FX506HE-HN018W,Intel,Core i7 11800H,8,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Ti Graphics,Integrated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Graphite Black,2.3,180,2,Taiwan
734,https://www.ryans.com/asus-tuf-gaming-f15-fx506he-intel-core-i7-11800h-8gb-ram-512gb-ssd-15.6-inch-fhd-display-graphite-black-gaming-laptop,Asus,Asus TUF Gaming F15 FX506HE,TUF,FX506HE-HN018W,Intel,Core i7 11800H,8,8GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Ti Graphics,Integrated,4GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Graphite Black,2.3,180,2,Taiwan
735,https://www.ryans.com/gigabyte-gaming-g5-kf-12th-gen-intel-core-i5-12500h-15.6-inch-fhd-display-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 KF,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,2.08,150,2,Taiwan
736,https://www.ryans.com/gigabyte-gaming-g5-kf-12th-gen-intel-core-i5-12500h-15.6-inch-fhd-display-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 KF,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,2.08,150,2,Taiwan
737,https://www.ryans.com/gigabyte-gaming-g5-kf-12th-gen-intel-core-i5-12500h-15.6-inch-fhd-display-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 KF,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,2.08,150,2,Taiwan
738,https://www.ryans.com/asus-vivobook-pro-15-m3500qc-amd-ryzen-5-5600h-15.6-inch-fhd-wv-display-quiet-blue-laptop,Asus,Asus VivoBook Pro 15 M3500QC,VivoBook,KJ376W/KJ435W-M3500QC,AMD,Ryzen 5 5600H,6,16GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,15.6,FHD,1920x1080,No,1,No,Yes,Win-11 Home,Quiet Blue,1.65,90,2,Taiwan
739,https://www.ryans.com/asus-vivobook-pro-15-m3500qc-amd-ryzen-5-5600h-15.6-inch-fhd-wv-display-quiet-blue-laptop,Asus,Asus VivoBook Pro 15 M3500QC,VivoBook,KJ376W/KJ435W-M3500QC,AMD,Ryzen 5 5600H,6,16GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,15.6,FHD,1920x1080,No,1,No,Yes,Win-11 Home,Quiet Blue,1.65,90,2,Taiwan
740,https://www.ryans.com/asus-vivobook-pro-15-m3500qc-amd-ryzen-5-5600h-15.6-inch-fhd-wv-display-quiet-blue-laptop,Asus,Asus VivoBook Pro 15 M3500QC,VivoBook,KJ376W/KJ435W-M3500QC,AMD,Ryzen 5 5600H,6,16GB,DDR4,NVMe PCIe,Nvidia RTX 3050 Graphics,Dedicated,4GB,15.6,FHD,1920x1080,No,1,No,Yes,Win-11 Home,Quiet Blue,1.65,90,2,Taiwan
741,https://www.ryans.com/lenovo-ideapad-flex-5i-14iru8-intel-core-i5-1335u-16gb-ram-1tb-ssd-14-inch-fhd-plus-wuxga-ips-touch-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad FLEX 5i 14IRU8,IdeaPad,82Y0007ELK,Intel,Core i5 1335U,10,16GB,LPDDR4x,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,14,FHD+ WUXGA Display,1920x1200,Yes,1,No,Yes,Win-11 Home,Arctic Grey,1.5,65,2,China
742,https://www.ryans.com/lenovo-ideapad-flex-5i-14iru8-intel-core-i5-1335u-16gb-ram-1tb-ssd-14-inch-fhd-plus-wuxga-ips-touch-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad FLEX 5i 14IRU8,IdeaPad,82Y0007ELK,Intel,Core i5 1335U,10,16GB,LPDDR4x,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,14,FHD+ WUXGA Display,1920x1200,Yes,1,No,Yes,Win-11 Home,Arctic Grey,1.5,65,2,China
743,https://www.ryans.com/lenovo-ideapad-flex-5i-14iru8-intel-core-i5-1335u-16gb-ram-1tb-ssd-14-inch-fhd-plus-wuxga-ips-touch-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad FLEX 5i 14IRU8,IdeaPad,82Y0007ELK,Intel,Core i5 1335U,10,16GB,LPDDR4x,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,14,FHD+ WUXGA Display,1920x1200,Yes,1,No,Yes,Win-11 Home,Arctic Grey,1.5,65,2,China
744,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,MLY33LL/A / MLY33ZP/A,Apple,Apple M2 Chip,8,8GB,Unmentioned,NVMe PCIe,Apple 8-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
745,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,MLY33LL/A / MLY33ZP/A,Apple,Apple M2 Chip,8,8GB,Unmentioned,NVMe PCIe,Apple 8-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
746,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,MLY33LL/A / MLY33ZP/A,Apple,Apple M2 Chip,8,8GB,Unmentioned,NVMe PCIe,Apple 8-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
747,https://www.ryans.com/lenovo-ideapad-slim-5i-16irl8-intel-core-i7-13700h-16gb-ram-16-inch-fhd-plus-wuxga-display-cloud-grey-laptop,Lenovo,Lenovo IdeaPad Slim 5i 16IRL8,IdeaPad,82XF0086LK,Intel,Core i7 13700H,14,16GB,DDR5,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,16,FHD+ WUXGA Display,1920x1200,No,1,No,No,Win-11 Home,Cloud Grey,1.89,65,2,China
748,https://www.ryans.com/lenovo-ideapad-slim-5i-16irl8-intel-core-i7-13700h-16gb-ram-16-inch-fhd-plus-wuxga-display-cloud-grey-laptop,Lenovo,Lenovo IdeaPad Slim 5i 16IRL8,IdeaPad,82XF0086LK,Intel,Core i7 13700H,14,16GB,DDR5,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,16,FHD+ WUXGA Display,1920x1200,No,1,No,No,Win-11 Home,Cloud Grey,1.89,65,2,China
